user_id,risk_level,fraud_count,risk_score
USER_178917,1,0,16
USER_049364,2,2,67
USER_054574,3,7,98
USER_015473,1,1,37
USER_167691,2,3,61
USER_063753,2,3,58
USER_104926,1,1,34
USER_183174,1,0,37
USER_106204,2,2,60
USER_109349,1,0,27
USER_168932,2,1,41
USER_059901,3,5,73
USER_134971,3,8,85
USER_166118,1,1,24
USER_164392,1,0,11
USER_002364,3,9,70
USER_021050,1,0,33
USER_110818,1,1,15
USER_090617,3,8,91
USER_119954,1,0,29
USER_014725,1,0,34
USER_082506,2,1,51
USER_059612,1,1,18
USER_075051,1,1,37
USER_150128,2,3,59
USER_188099,2,1,49
USER_099633,2,3,40
USER_093495,1,0,29
USER_087395,1,1,22
USER_015866,1,0,15
USER_031016,3,7,79
USER_020687,1,1,21
USER_027970,1,0,15
USER_127626,3,7,73
USER_044323,2,1,56
USER_174929,1,0,25
USER_060470,2,1,46
USER_043415,3,8,87
USER_122826,2,2,49
USER_163096,3,5,99
USER_083358,1,1,14
USER_132659,2,2,69
USER_022283,1,1,31
USER_009455,1,0,18
USER_149614,1,1,28
USER_174504,3,7,92
USER_012326,3,7,78
USER_036750,1,1,10
USER_122761,1,0,36
USER_017903,1,0,38
USER_053260,1,0,15
USER_170769,1,0,31
USER_114388,3,3,89
USER_193181,3,3,79
USER_192065,1,1,38
USER_084592,1,0,26
USER_122006,1,1,31
USER_013213,1,0,31
USER_014075,1,0,38
USER_036659,1,0,14
USER_047308,3,5,77
USER_139933,1,0,11
USER_161965,1,0,14
USER_102823,2,2,52
USER_152975,3,7,71
USER_014312,3,4,97
USER_004875,3,6,70
USER_017243,2,2,41
USER_117070,1,1,27
USER_116134,2,3,40
USER_167097,3,4,74
USER_087921,1,0,13
USER_057927,1,0,20
USER_190786,1,1,28
USER_158018,2,2,63
USER_120116,1,1,16
USER_020825,2,2,68
USER_071839,1,1,13
USER_051318,1,1,10
USER_067016,2,2,47
USER_012173,1,0,22
USER_194386,3,8,85
USER_087178,3,8,92
USER_011154,2,1,58
USER_106809,3,7,74
USER_089150,1,1,10
USER_018929,1,0,38
USER_164219,2,1,68
USER_094262,1,1,26
USER_052384,1,1,19
USER_121577,2,3,56
USER_049307,1,0,17
USER_003953,3,4,83
USER_114911,2,3,54
USER_187925,3,7,85
USER_136193,1,0,39
USER_139984,2,1,43
USER_003871,3,5,74
USER_093828,2,3,57
USER_192763,1,0,32
USER_016585,1,1,32
USER_147429,2,2,56
USER_053878,1,1,24
USER_051504,1,1,32
USER_045113,2,3,50
USER_028347,3,6,84
USER_087147,1,0,29
USER_157515,1,1,38
USER_019687,3,9,92
USER_021325,2,1,41
USER_141738,1,1,21
USER_142254,1,1,17
USER_154054,1,1,22
USER_039235,1,1,21
USER_128570,1,1,23
USER_019320,3,6,89
USER_152765,3,7,70
USER_100439,3,7,92
USER_033403,3,3,83
USER_074927,2,2,64
USER_089470,2,1,53
USER_121762,2,3,56
USER_120205,1,1,33
USER_161964,1,1,15
USER_067583,1,0,30
USER_062277,2,2,56
USER_104509,1,1,21
USER_184376,1,1,33
USER_055820,3,6,76
USER_102565,2,2,51
USER_148527,2,1,52
USER_015126,1,0,32
USER_001329,2,3,45
USER_127365,1,1,38
USER_174215,1,1,31
USER_067781,2,2,66
USER_105951,1,0,18
USER_107298,1,1,23
USER_175123,2,1,50
USER_183901,2,3,54
USER_010543,1,1,22
USER_172049,2,2,55
USER_134487,1,1,14
USER_129050,2,2,69
USER_160195,3,3,86
USER_193634,1,0,31
USER_143252,1,1,23
USER_196344,1,0,17
USER_060028,2,3,42
USER_083774,2,3,69
USER_176289,2,1,41
USER_004116,2,3,64
USER_188956,2,2,55
USER_022541,1,1,17
USER_198740,1,0,11
USER_180486,1,0,10
USER_162464,1,1,37
USER_162847,1,0,31
USER_008292,1,0,31
USER_157116,2,3,51
USER_075445,1,0,33
USER_088099,1,0,19
USER_009176,3,8,76
USER_068567,1,1,39
USER_189923,1,1,14
USER_102153,3,4,77
USER_071213,1,1,20
USER_080908,3,8,78
USER_025832,2,1,67
USER_141069,1,0,15
USER_179458,1,0,10
USER_085683,2,2,67
USER_109515,2,1,67
USER_166517,1,0,38
USER_104760,3,5,74
USER_076504,2,2,58
USER_044060,2,3,40
USER_121343,3,8,92
USER_108451,1,0,13
USER_095512,2,2,67
USER_111322,3,9,87
USER_147209,2,2,55
USER_101810,1,1,12
USER_123478,3,9,71
USER_191922,2,3,56
USER_187792,1,1,25
USER_062201,3,7,91
USER_065718,1,0,32
USER_157289,2,3,61
USER_041934,3,7,98
USER_038897,1,1,28
USER_041964,2,1,67
USER_046917,1,0,19
USER_004771,2,1,59
USER_121863,2,3,63
USER_080152,1,1,34
USER_144914,3,7,93
USER_173394,1,0,22
USER_048414,2,2,40
USER_086361,1,1,26
USER_100754,2,3,62
USER_143967,2,2,65
USER_190640,1,0,35
USER_185562,1,1,28
USER_027458,2,3,44
USER_144921,1,1,14
USER_055622,2,3,55
USER_084520,2,2,52
USER_191107,1,1,16
USER_185729,1,1,22
USER_147625,3,8,98
USER_141927,2,1,67
USER_191937,3,5,78
USER_147614,1,0,17
USER_032972,2,2,69
USER_174590,1,0,15
USER_087327,1,1,19
USER_063274,1,1,30
USER_063590,1,1,14
USER_016611,2,1,57
USER_018743,3,9,96
USER_074818,3,7,89
USER_069957,1,0,34
USER_092510,2,1,45
USER_071478,3,9,96
USER_053814,2,2,40
USER_186014,1,0,21
USER_130433,2,2,45
USER_152575,3,6,93
USER_172288,1,1,37
USER_196552,1,0,25
USER_131746,2,3,69
USER_162259,3,4,96
USER_119245,1,1,37
USER_186705,3,5,99
USER_123751,1,0,33
USER_104474,1,0,17
USER_064262,1,1,35
USER_018913,1,0,21
USER_159048,2,3,45
USER_057502,2,2,60
USER_020047,1,1,23
USER_153919,2,2,40
USER_105837,2,3,67
USER_021349,1,0,28
USER_019113,1,0,16
USER_142920,1,1,35
USER_137731,1,1,19
USER_128473,2,1,43
USER_007034,3,6,91
USER_047881,1,0,32
USER_037242,2,1,61
USER_084888,1,0,20
USER_196314,1,1,24
USER_165803,2,3,51
USER_034168,2,2,68
USER_117229,3,9,80
USER_039589,3,9,99
USER_173860,2,3,60
USER_071994,1,1,33
USER_132022,1,1,32
USER_169132,1,0,17
USER_166270,1,0,23
USER_065999,1,1,31
USER_082661,1,1,21
USER_079009,2,3,56
USER_010747,1,1,27
USER_069638,3,3,73
USER_121432,1,0,29
USER_081192,3,4,74
USER_160991,2,1,67
USER_151207,1,1,38
USER_015726,2,2,51
USER_079934,1,1,19
USER_185673,1,0,25
USER_013384,1,1,19
USER_193374,1,1,28
USER_156691,3,6,84
USER_091144,2,1,69
USER_103018,1,0,15
USER_000736,3,5,84
USER_044062,1,0,28
USER_165456,3,9,83
USER_075035,3,4,89
USER_111843,2,2,49
USER_124168,1,1,22
USER_070985,1,0,29
USER_009331,1,1,18
USER_000492,2,1,66
USER_136234,1,1,32
USER_135128,2,2,46
USER_197756,1,1,12
USER_097329,2,3,66
USER_194377,3,9,90
USER_143563,3,5,80
USER_110069,1,1,27
USER_163533,1,1,12
USER_067138,1,0,38
USER_050567,1,1,21
USER_063862,2,1,40
USER_165187,1,0,13
USER_058262,1,0,33
USER_135499,1,1,29
USER_121427,2,3,42
USER_198623,1,1,21
USER_149215,1,1,26
USER_094181,3,7,96
USER_008271,1,0,24
USER_094975,3,3,87
USER_033580,1,1,29
USER_121562,1,0,36
USER_118404,2,3,55
USER_138735,3,4,92
USER_074249,1,1,22
USER_166721,1,1,14
USER_093500,2,2,54
USER_122996,3,4,89
USER_162522,3,3,70
USER_109952,1,0,19
USER_083852,1,1,27
USER_149044,1,1,28
USER_195199,1,0,15
USER_049805,3,8,71
USER_076502,1,0,32
USER_118974,1,0,30
USER_187295,1,1,19
USER_116759,2,3,43
USER_057450,1,0,10
USER_102642,1,1,22
USER_017811,3,4,71
USER_164331,1,0,15
USER_046718,1,1,11
USER_112611,1,0,12
USER_194223,1,1,31
USER_119514,1,0,21
USER_145724,3,6,75
USER_098806,1,0,22
USER_059729,2,1,50
USER_088517,1,0,19
USER_095653,3,7,89
USER_063952,2,2,62
USER_058586,3,4,80
USER_045625,2,2,47
USER_132613,1,0,23
USER_158452,2,2,56
USER_097948,1,1,19
USER_160177,3,3,77
USER_104477,1,1,21
USER_168917,2,3,64
USER_030649,3,7,91
USER_020803,1,0,23
USER_108580,3,5,81
USER_122591,2,3,54
USER_192100,1,1,13
USER_129747,1,1,33
USER_156614,1,1,31
USER_170272,3,7,84
USER_153583,3,6,98
USER_125961,3,6,81
USER_164340,1,1,36
USER_174801,2,3,57
USER_010593,2,2,51
USER_091508,3,6,78
USER_083528,3,7,73
USER_176359,3,5,90
USER_130386,1,1,30
USER_019717,1,0,33
USER_127069,2,3,44
USER_045528,1,1,18
USER_196292,1,1,38
USER_192152,1,0,21
USER_103006,1,0,30
USER_185851,3,5,93
USER_062683,2,1,57
USER_106864,2,2,57
USER_151053,3,8,71
USER_046763,2,2,43
USER_131467,1,1,22
USER_110329,2,3,67
USER_069078,2,1,63
USER_010325,1,0,31
USER_050406,3,5,86
USER_052701,1,0,23
USER_161205,3,5,71
USER_038373,1,0,36
USER_061945,2,1,58
USER_026189,2,1,57
USER_026493,1,1,37
USER_189662,3,5,88
USER_073801,2,1,59
USER_174892,1,0,22
USER_179626,2,2,56
USER_106287,2,1,54
USER_028510,1,0,21
USER_153198,2,2,42
USER_105609,2,2,43
USER_076380,2,3,51
USER_019714,2,1,55
USER_145524,3,6,74
USER_171620,1,1,23
USER_171732,2,3,62
USER_032178,3,9,98
USER_121089,1,1,12
USER_122291,2,1,42
USER_090838,1,0,18
USER_056925,1,0,25
USER_158801,2,3,67
USER_017750,2,2,41
USER_040902,3,8,88
USER_014211,2,3,54
USER_198420,3,6,96
USER_074516,2,1,52
USER_087285,1,0,33
USER_097059,3,9,81
USER_108938,1,1,26
USER_005154,1,0,35
USER_087828,3,4,96
USER_009788,3,4,74
USER_108056,2,1,69
USER_166013,2,3,46
USER_194942,1,0,10
USER_006874,3,5,78
USER_012917,3,5,75
USER_176113,1,0,15
USER_043461,1,0,21
USER_160789,3,9,95
USER_121453,2,3,56
USER_196068,2,2,68
USER_066242,1,0,17
USER_191410,2,3,67
USER_177794,1,0,38
USER_120115,1,0,38
USER_014356,1,1,32
USER_075372,3,4,84
USER_099425,2,1,69
USER_124900,3,7,90
USER_159520,1,0,16
USER_045608,2,2,54
USER_049911,3,9,95
USER_079716,3,6,94
USER_080596,2,2,44
USER_130533,2,3,54
USER_102142,2,1,50
USER_077721,1,0,32
USER_086414,1,1,24
USER_069653,1,1,31
USER_138114,2,1,62
USER_104443,2,2,58
USER_045212,1,1,28
USER_050926,2,1,52
USER_092367,2,2,52
USER_104503,2,3,47
USER_147356,2,2,43
USER_133234,1,0,28
USER_146178,1,1,16
USER_174569,2,1,57
USER_087045,2,1,65
USER_141471,2,2,61
USER_168434,3,9,72
USER_010449,1,1,26
USER_142565,3,6,95
USER_178723,3,3,99
USER_143618,3,8,95
USER_134985,1,1,34
USER_095932,1,0,10
USER_048488,3,7,99
USER_143505,2,1,65
USER_049129,2,2,64
USER_074870,1,0,10
USER_059586,1,0,15
USER_058565,1,0,37
USER_030518,1,1,34
USER_177929,1,0,25
USER_169098,3,4,93
USER_054984,1,1,11
USER_132435,2,1,45
USER_064535,2,1,67
USER_060450,2,1,55
USER_159302,1,1,17
USER_098390,3,6,95
USER_179607,1,0,30
USER_017171,1,0,34
USER_020889,1,0,18
USER_135806,1,1,35
USER_144556,2,2,44
USER_132353,3,3,79
USER_125885,2,3,43
USER_011919,1,1,39
USER_096440,1,0,35
USER_126330,1,0,36
USER_106802,3,9,95
USER_091889,3,9,97
USER_088100,3,4,71
USER_073351,3,3,78
USER_165680,2,3,45
USER_037971,3,9,85
USER_008346,2,2,48
USER_124805,3,4,81
USER_077106,1,1,39
USER_123636,3,5,71
USER_078890,2,1,64
USER_199573,3,5,74
USER_000701,3,3,91
USER_087094,2,2,41
USER_191572,1,0,23
USER_086977,1,1,10
USER_082914,2,1,61
USER_133416,2,1,62
USER_111648,2,3,53
USER_058933,2,2,43
USER_156518,1,1,22
USER_047789,3,7,89
USER_172413,3,6,92
USER_007504,1,0,29
USER_139422,1,1,12
USER_106633,2,2,63
USER_033395,1,0,12
USER_001749,1,0,34
USER_160695,2,3,45
USER_134489,2,2,57
USER_095602,3,5,86
USER_089359,1,1,29
USER_091059,1,0,22
USER_092103,3,5,88
USER_056062,1,0,36
USER_183122,1,1,20
USER_120318,2,1,55
USER_194810,2,1,53
USER_082891,1,1,11
USER_044197,1,0,34
USER_159511,1,0,37
USER_129807,1,0,14
USER_026526,3,8,71
USER_182650,2,3,61
USER_072358,2,2,69
USER_031409,1,0,32
USER_002485,1,0,27
USER_150790,1,0,31
USER_037023,3,4,79
USER_065152,2,3,45
USER_092563,1,0,12
USER_057511,1,0,11
USER_047425,2,2,69
USER_085140,1,1,39
USER_159079,1,1,18
USER_090825,3,6,76
USER_121284,1,1,36
USER_106546,1,0,30
USER_101645,1,1,20
USER_058200,1,1,18
USER_181762,2,1,62
USER_195557,1,0,28
USER_068331,2,3,41
USER_001803,1,0,37
USER_067479,2,1,45
USER_123923,2,2,68
USER_151030,1,0,36
USER_108639,1,0,20
USER_131823,3,3,92
USER_015561,3,9,97
USER_134349,2,1,48
USER_112328,1,1,37
USER_003066,1,0,36
USER_092999,1,1,34
USER_017786,3,6,80
USER_138544,1,1,33
USER_086100,1,1,36
USER_098603,3,3,87
USER_183045,3,5,71
USER_108250,1,0,18
USER_154541,1,1,33
USER_046037,1,1,30
USER_013827,1,0,35
USER_186669,1,1,16
USER_052864,2,3,55
USER_118912,1,0,35
USER_060887,1,0,16
USER_061192,2,1,67
USER_048940,2,2,46
USER_063558,2,1,50
USER_184452,1,1,14
USER_094710,1,0,25
USER_056161,3,6,90
USER_193942,2,3,60
USER_178747,3,5,91
USER_065717,2,3,54
USER_198202,1,0,29
USER_012582,1,1,34
USER_009772,1,1,11
USER_012616,1,0,11
USER_052779,3,8,73
USER_178717,1,0,31
USER_113264,2,2,51
USER_131527,3,8,93
USER_186977,1,0,20
USER_153740,2,1,58
USER_168376,3,3,87
USER_165975,2,3,53
USER_155325,1,0,15
USER_033746,2,3,50
USER_197367,1,0,11
USER_013396,1,0,19
USER_041554,2,3,51
USER_010931,2,1,43
USER_033498,1,0,27
USER_035251,1,0,20
USER_066770,1,1,32
USER_114642,1,0,38
USER_063400,1,1,11
USER_028098,1,1,38
USER_006611,1,0,10
USER_029676,2,3,42
USER_121865,1,1,24
USER_117988,1,1,25
USER_182056,3,8,90
USER_035751,1,1,37
USER_015581,1,0,33
USER_058807,1,0,33
USER_051250,3,5,89
USER_140544,2,1,49
USER_186947,2,2,51
USER_021468,1,1,19
USER_104623,1,0,39
USER_049176,2,2,51
USER_119768,1,0,28
USER_031570,3,9,71
USER_003684,1,0,39
USER_191475,1,0,31
USER_039743,2,3,55
USER_182268,2,1,57
USER_088492,2,2,66
USER_063596,2,1,50
USER_015305,1,1,13
USER_196658,1,1,31
USER_100688,1,1,19
USER_135964,2,1,42
USER_034007,1,1,36
USER_064715,1,0,27
USER_160178,1,1,38
USER_073508,1,0,19
USER_003964,2,1,62
USER_165711,2,3,48
USER_113626,1,0,33
USER_107076,1,0,35
USER_079481,1,0,36
USER_029647,3,4,78
USER_176593,1,0,27
USER_050494,1,0,14
USER_011418,3,4,85
USER_112296,1,1,32
USER_023274,2,1,55
USER_015672,1,1,35
USER_147455,2,2,41
USER_181854,2,3,65
USER_199070,1,0,28
USER_177590,2,3,48
USER_154795,2,2,69
USER_173104,1,1,39
USER_007363,3,8,88
USER_094633,2,1,41
USER_014344,2,1,41
USER_085884,2,3,61
USER_027714,2,1,42
USER_050331,1,0,24
USER_099751,1,1,20
USER_032653,1,1,39
USER_055916,1,1,10
USER_057260,1,1,36
USER_174131,3,7,72
USER_134135,1,0,36
USER_187197,1,1,13
USER_174780,1,1,39
USER_019895,2,1,42
USER_071260,1,0,39
USER_159102,1,0,13
USER_168033,1,1,21
USER_046739,1,0,16
USER_091970,2,2,47
USER_045229,2,1,50
USER_155097,2,1,61
USER_184059,1,1,13
USER_103852,2,1,58
USER_140045,1,1,11
USER_058396,1,0,27
USER_188473,3,5,92
USER_173648,3,4,86
USER_138769,1,1,28
USER_011201,2,2,50
USER_177614,3,4,90
USER_122755,2,2,61
USER_115276,2,1,52
USER_001261,1,0,12
USER_013131,2,2,50
USER_147510,1,0,11
USER_148111,3,8,84
USER_072768,2,2,64
USER_022409,1,0,30
USER_108254,1,0,27
USER_013003,3,4,89
USER_189012,3,4,86
USER_134234,1,0,11
USER_160928,1,1,24
USER_168467,3,8,83
USER_169789,2,3,57
USER_043208,1,0,29
USER_019862,3,9,93
USER_035858,1,0,23
USER_142552,2,3,42
USER_094178,1,0,13
USER_162360,1,1,10
USER_103115,2,3,68
USER_015197,3,3,97
USER_089121,1,1,23
USER_167877,1,1,23
USER_077298,2,2,44
USER_198424,1,0,31
USER_159958,2,1,62
USER_189711,2,1,59
USER_018095,1,1,23
USER_107567,1,1,23
USER_043743,1,0,35
USER_128855,2,3,56
USER_065984,2,2,45
USER_070849,2,2,40
USER_056052,2,2,53
USER_092986,2,2,44
USER_125621,2,1,41
USER_073263,1,0,33
USER_054225,2,3,55
USER_160407,1,0,15
USER_152389,1,1,35
USER_126852,2,3,66
USER_178082,2,1,54
USER_176417,1,0,30
USER_192886,3,8,80
USER_092641,3,5,99
USER_036449,2,3,49
USER_170566,2,3,56
USER_096008,2,3,46
USER_036444,1,0,33
USER_185666,2,1,51
USER_196702,3,9,93
USER_025083,1,0,19
USER_108360,1,0,21
USER_106593,1,1,21
USER_114667,2,2,47
USER_186091,1,0,15
USER_159757,1,1,20
USER_080154,1,1,35
USER_135769,1,0,34
USER_142595,2,2,43
USER_051730,1,0,28
USER_103744,3,7,89
USER_068573,1,0,20
USER_011881,3,6,84
USER_115593,1,0,12
USER_082702,2,3,41
USER_155711,1,1,38
USER_193656,3,6,94
USER_141812,3,7,71
USER_174230,1,1,39
USER_127488,1,0,14
USER_166929,1,1,38
USER_070883,1,0,26
USER_101234,1,0,31
USER_012037,2,1,65
USER_108021,3,6,82
USER_087953,3,6,98
USER_060350,1,1,19
USER_122313,2,1,46
USER_077274,1,1,25
USER_034291,3,5,78
USER_047863,2,2,40
USER_130229,1,1,14
USER_169623,1,0,39
USER_165426,1,1,22
USER_051696,3,3,91
USER_142907,1,1,16
USER_025678,1,0,33
USER_129592,1,1,26
USER_143394,1,1,20
USER_187861,3,6,90
USER_181786,1,1,25
USER_109577,3,8,75
USER_136329,1,1,30
USER_180114,2,1,64
USER_020082,1,0,15
USER_152731,3,6,74
USER_165055,1,0,14
USER_108194,1,0,37
USER_173026,2,2,59
USER_110870,1,1,31
USER_054174,1,1,20
USER_178789,1,1,35
USER_021028,2,1,65
USER_018676,1,1,18
USER_135572,2,3,66
USER_021076,1,1,10
USER_173672,3,3,93
USER_130483,1,0,34
USER_147494,1,0,26
USER_145897,1,0,17
USER_022176,2,1,43
USER_111144,1,0,30
USER_148323,2,2,60
USER_140738,1,0,18
USER_179414,1,1,20
USER_144599,1,1,26
USER_019342,1,0,35
USER_071391,3,7,94
USER_168290,1,0,12
USER_022027,3,9,99
USER_018281,2,3,45
USER_028106,2,3,44
USER_076354,1,1,26
USER_188347,1,0,31
USER_192884,1,1,21
USER_117402,2,3,56
USER_181919,1,1,19
USER_093792,2,2,48
USER_066860,1,1,35
USER_107303,2,1,50
USER_028767,1,0,35
USER_169979,1,0,24
USER_172082,2,3,44
USER_000429,3,3,89
USER_176009,3,8,90
USER_053444,3,4,73
USER_067155,1,0,17
USER_165773,1,1,23
USER_050633,2,3,65
USER_125253,2,1,60
USER_139569,2,1,60
USER_168157,1,1,30
USER_183379,1,0,34
USER_112107,1,0,11
USER_174748,2,3,64
USER_138997,1,1,30
USER_056786,3,5,74
USER_198310,1,0,14
USER_013942,2,2,64
USER_009464,1,1,29
USER_179578,3,3,97
USER_167815,2,1,50
USER_144949,1,0,30
USER_036450,2,1,42
USER_061113,2,1,42
USER_071732,3,3,88
USER_008861,1,1,20
USER_074429,2,2,42
USER_151097,3,5,77
USER_147899,2,1,58
USER_069857,3,4,75
USER_068599,1,0,17
USER_025215,1,1,25
USER_074321,1,0,24
USER_070528,1,0,22
USER_082604,1,1,19
USER_018336,1,0,11
USER_003207,1,0,39
USER_008775,3,8,99
USER_021899,1,1,34
USER_168252,3,9,96
USER_088022,1,1,16
USER_015067,2,1,51
USER_186597,1,0,30
USER_079306,2,1,58
USER_172634,1,1,25
USER_047794,1,1,14
USER_037702,1,1,39
USER_122314,1,1,31
USER_031671,1,0,19
USER_114245,1,0,39
USER_088750,1,0,27
USER_009406,2,3,46
USER_115455,1,0,19
USER_143603,3,9,82
USER_184459,2,1,63
USER_191741,3,8,86
USER_114430,3,8,73
USER_073512,1,0,34
USER_077146,1,1,29
USER_008589,1,0,15
USER_059018,1,1,27
USER_005217,3,9,90
USER_109302,1,1,30
USER_154629,3,7,78
USER_020034,2,2,51
USER_036725,1,0,35
USER_030390,3,5,74
USER_199517,3,4,95
USER_099236,1,1,18
USER_086495,3,7,75
USER_135646,3,8,83
USER_171169,1,0,27
USER_160939,1,0,11
USER_106730,1,1,27
USER_091243,1,0,24
USER_099188,1,0,37
USER_084955,2,3,54
USER_140008,2,3,49
USER_197765,3,8,74
USER_011687,2,2,52
USER_031084,1,1,12
USER_067516,1,0,21
USER_065305,3,4,86
USER_141034,1,1,14
USER_077857,2,1,51
USER_185364,1,0,12
USER_137077,1,0,39
USER_159033,3,7,75
USER_047486,1,0,13
USER_175973,1,1,36
USER_040459,2,1,56
USER_080655,2,2,48
USER_134255,1,0,22
USER_042401,3,9,70
USER_049639,1,1,15
USER_117399,1,1,18
USER_056955,1,0,22
USER_118959,3,9,75
USER_032987,2,2,48
USER_098300,2,1,63
USER_078858,1,0,37
USER_127837,3,8,74
USER_143597,3,8,84
USER_014855,2,2,54
USER_031111,3,3,70
USER_016441,2,1,64
USER_184494,1,0,22
USER_028917,3,5,91
USER_181539,1,1,31
USER_136119,2,1,64
USER_145643,3,5,71
USER_165713,1,1,37
USER_002409,2,2,50
USER_126478,2,2,58
USER_173164,3,4,74
USER_156757,1,0,10
USER_182295,1,0,22
USER_183908,3,3,80
USER_016213,2,2,40
USER_010768,2,1,65
USER_148006,1,1,11
USER_048237,1,1,38
USER_185498,2,3,44
USER_005909,1,0,29
USER_089145,2,3,43
USER_163580,1,0,36
USER_023731,1,0,39
USER_009656,3,6,88
USER_096793,2,3,47
USER_104677,2,3,59
USER_162060,2,2,54
USER_153551,2,3,48
USER_054097,1,1,38
USER_004511,1,1,26
USER_161250,3,9,91
USER_073460,2,3,54
USER_190335,2,2,51
USER_177734,1,1,18
USER_094033,3,7,95
USER_163105,1,1,25
USER_036447,2,3,62
USER_179203,1,1,20
USER_034781,3,8,84
USER_116794,1,0,17
USER_193897,1,1,35
USER_003465,2,1,43
USER_129978,3,7,76
USER_093863,2,3,61
USER_003252,1,1,13
USER_139106,1,0,30
USER_194792,1,1,36
USER_086230,1,1,19
USER_160435,1,1,21
USER_190960,1,1,11
USER_062703,1,0,15
USER_112752,1,0,28
USER_188719,1,0,17
USER_117625,1,0,30
USER_165350,1,0,15
USER_063133,2,3,44
USER_097415,3,9,74
USER_057117,1,1,17
USER_123204,1,1,35
USER_058754,1,0,35
USER_189115,2,2,53
USER_199946,1,1,35
USER_199000,3,3,75
USER_026464,2,1,54
USER_011988,2,3,42
USER_051753,1,1,19
USER_043018,1,1,26
USER_000144,3,9,96
USER_129488,2,1,50
USER_177775,2,2,43
USER_051750,1,0,12
USER_017885,1,0,21
USER_135779,2,1,61
USER_175777,2,1,61
USER_197026,3,7,83
USER_110842,1,0,35
USER_114660,2,1,54
USER_025858,1,1,34
USER_002269,2,3,50
USER_188847,2,3,66
USER_124257,1,0,17
USER_004692,2,3,51
USER_148165,2,3,48
USER_199964,1,0,11
USER_034494,2,1,47
USER_073912,2,3,56
USER_032140,1,1,33
USER_101215,1,1,13
USER_074222,2,2,69
USER_040472,1,1,27
USER_061006,2,2,58
USER_094602,2,2,60
USER_057496,1,0,26
USER_141713,3,4,82
USER_081250,2,2,63
USER_071487,1,0,37
USER_022070,1,0,19
USER_123429,1,1,21
USER_146657,1,0,20
USER_066637,1,0,14
USER_123491,3,4,84
USER_033146,3,9,73
USER_073358,1,1,20
USER_069154,1,1,25
USER_096027,1,0,13
USER_066445,3,9,97
USER_155620,1,1,24
USER_147873,1,1,14
USER_039842,2,2,46
USER_178862,1,1,38
USER_152562,3,8,78
USER_186226,2,3,44
USER_113174,2,3,48
USER_097724,1,0,15
USER_037527,1,1,28
USER_145016,1,0,37
USER_031507,1,1,26
USER_105914,2,3,47
USER_160076,3,5,73
USER_033138,2,2,60
USER_116845,1,1,20
USER_091806,3,6,84
USER_152110,1,0,17
USER_069947,1,1,35
USER_002853,1,1,27
USER_007623,1,0,28
USER_044751,3,8,87
USER_183171,1,1,34
USER_047226,2,3,47
USER_170562,2,3,42
USER_016281,1,1,30
USER_133394,2,3,57
USER_111203,2,3,66
USER_080954,2,2,67
USER_160003,1,0,36
USER_098756,1,0,14
USER_043280,2,2,65
USER_108347,2,1,51
USER_193891,2,2,44
USER_196173,2,2,53
USER_056568,3,3,70
USER_131620,1,0,32
USER_071477,2,3,69
USER_080956,2,2,42
USER_027488,1,0,29
USER_177765,2,1,51
USER_005120,2,1,43
USER_077547,3,6,94
USER_197381,2,2,45
USER_019049,1,1,24
USER_197694,1,1,26
USER_194135,1,0,33
USER_133636,2,1,60
USER_124609,2,3,45
USER_030010,3,6,97
USER_080308,1,1,34
USER_019222,1,1,28
USER_000196,1,1,30
USER_105405,2,2,41
USER_067334,2,2,57
USER_064381,2,1,48
USER_039240,1,1,22
USER_105332,2,3,67
USER_132311,2,2,59
USER_053641,2,1,51
USER_002137,3,6,95
USER_161343,1,1,28
USER_010037,1,0,23
USER_015628,1,0,24
USER_196722,1,0,23
USER_187740,2,1,67
USER_090786,1,1,39
USER_126900,1,1,15
USER_187835,1,0,16
USER_179805,1,0,21
USER_016164,1,0,32
USER_163365,2,3,68
USER_140651,1,0,11
USER_090272,2,3,61
USER_096346,1,0,19
USER_172245,2,1,46
USER_054410,3,3,77
USER_106688,2,2,57
USER_076818,1,1,21
USER_174138,1,1,15
USER_036144,3,8,85
USER_159397,1,0,39
USER_005299,1,1,39
USER_125716,3,8,99
USER_080340,1,1,14
USER_189086,1,0,15
USER_173004,3,9,76
USER_137263,1,1,20
USER_000165,3,4,70
USER_148464,1,1,12
USER_009761,2,1,69
USER_150235,1,1,10
USER_017515,3,6,92
USER_039999,1,0,24
USER_198139,1,1,34
USER_189618,2,3,45
USER_050635,2,1,61
USER_158969,1,0,32
USER_035736,1,0,28
USER_144737,1,0,11
USER_144106,3,9,73
USER_031251,3,6,90
USER_128196,2,2,67
USER_103565,1,0,25
USER_150022,1,0,32
USER_100142,1,1,31
USER_144001,3,7,88
USER_099296,2,3,65
USER_155649,2,1,50
USER_043802,1,1,36
USER_132578,2,2,41
USER_038143,2,3,57
USER_087380,2,2,69
USER_107428,3,7,90
USER_010335,2,2,67
USER_004373,1,0,10
USER_120529,1,1,30
USER_078239,3,6,72
USER_125001,2,1,60
USER_008220,1,0,32
USER_063385,1,0,25
USER_175322,1,0,19
USER_127560,1,0,28
USER_189374,1,1,17
USER_179876,1,1,25
USER_192442,2,1,52
USER_106396,3,5,90
USER_021093,1,0,11
USER_117654,1,1,36
USER_182921,1,0,14
USER_048937,2,1,46
USER_191782,2,3,66
USER_183216,1,1,31
